18,c2143b1a0db17957bec1b41bb2e5f75aa135981e
8a,c4488af0c158e8c2832cb927cfb3ce534104cd1e
18,c2143b1a0db17957bec1b41bb2e5f75aa135981e
d5,189ebf93be3966e53e508d694226af884595c91e
34,1b6453892473a467d07372d45eb05abc2031647a
ef,55df2a59ed6a888ee2f0cdfdcc8582696702de7a
53,02aa629c8b16cd17a44f3a0efec2feed43937642
69,042dc4512fa3d391c5170cf3aa61e6a638f84342
6c,07c342be6e560e7f43842e2e21b774e61d85f047
ac,39527c59247a39d18ad48b9947ea738396a3bc47
86,a9de501bd96364662356b29faee5662ed5d8a33e
f1,07b7255eacbc81c051445ebe4f8c74fc8892dd3e
b9,f8407e180bd92589b728af21c5626c18770cf26b
c2,e8eb9faa5d366c5bd059b1ba22c5fe8cb54ac36b
